Zip Code,City,State,Metro,CountyName,SizeRank,Rent per Square Foot,Price per Sqft,Rent Based Estimate,Sale Based Estimate,Exact Average,Abodu Estimate
47714,Evansville,IN,Evansville,Vanderburgh County,2205,0.706,74,"30,499",33300,"31,900","$30,000 "
72762,Springdale,AR,Fayetteville-Springdale-Rogers,Washington County,2206,0.724,104,"31,277",46800,"39,038","$40,000 "
82009,Cheyenne,WY,Cheyenne,Laramie County,2207,0.888,210,"38,362",94500,"66,431","$70,000 "
84401,Ogden,UT,Ogden-Clearfield,Weber County,2208,0.986,199,"42,595",89550,"66,073","$70,000 "
15001,Hopewell,PA,Pittsburgh,Beaver County,2209,0.824,109,"35,597",49050,"42,323","$40,000 "
21403,Annapolis,MD,Baltimore-Columbia-Towson,Anne Arundel County,2210,1.486,267,"64,195",120150,"92,173","$90,000 "
85718,Tucson,AZ,Tucson,Pima County,2211,1.024,196,"44,237",88200,"66,218","$70,000 "
15401,Uniontown,PA,Pittsburgh,Fayette County,2212,0.69,76,"29,808",34200,"32,004","$30,000 "
31406,Savannah,GA,Savannah,Chatham County,2213,0.87,100,"37,584",45000,"41,292","$40,000 "
75605,Longview,TX,Longview,Gregg County,2214,0.76,,"32,832",,"32,832","$30,000 "
85213,Mesa,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,2215,0.852,154,"36,806",69300,"53,053","$50,000 "
96707,Kapolei,HI,Urban Honolulu,Honolulu County,2216,1.846,444,"79,747",199800,"139,774","$140,000 "
71360,Pineville,LA,Alexandria,Rapides Parish,2217,0.684,90,"29,549",40500,"35,024","$40,000 "
6066,Vernon Rockville,CT,Hartford-West Hartford-East Hartford,Tolland County,2218,1.124,129,"48,557",58050,"53,303","$50,000 "
45503,Springfield,OH,Springfield,Clark County,2219,0.634,84,"27,389",37800,"32,594","$30,000 "
28303,Fayetteville,NC,Fayetteville,Cumberland County,2220,0.576,68,"24,883",30600,"27,742","$30,000 "
22980,Waynesboro,VA,Staunton-Waynesboro,Waynesboro City,2221,0.854,123,"36,893",55350,"46,121","$50,000 "
33950,Punta Gorda,FL,Punta Gorda,Charlotte County,2222,1.408,189,"60,826",85050,"72,938","$70,000 "
48186,Westland,MI,Detroit-Warren-Dearborn,Wayne County,2223,0.952,110,"41,126",49500,"45,313","$50,000 "
80916,Colorado Springs,CO,Colorado Springs,El Paso County,2224,0.942,176,"40,694",79200,"59,947","$60,000 "
99507,Anchorage,AK,Anchorage,Anchorage Borough,2225,1.28,196,"55,296",88200,"71,748","$70,000 "
93619,Clovis,CA,Fresno,Fresno County,2226,0.952,194,"41,126",87300,"64,213","$60,000 "
21157,Westminster,MD,Baltimore-Columbia-Towson,Carroll County,2227,1.074,175,"46,397",78750,"62,573","$60,000 "
97322,Albany,OR,Albany,Linn County,2228,1.09,183,"47,088",82350,"64,719","$60,000 "
80226,Lakewood,CO,Denver-Aurora-Lakewood,Jefferson County,2229,1.43,289,"61,776",130050,"95,913","$100,000 "
49855,Marquette,MI,Marquette,Marquette County,2230,0.756,141,"32,659",63450,"48,055","$50,000 "
1702,Framingham,MA,Boston-Cambridge-Newton,Middlesex County,2231,1.702,,"73,526",,"73,526","$70,000 "
59715,Bozeman,MT,Bozeman,Gallatin County,2232,1.278,314,"55,210",141300,"98,255","$100,000 "
17402,York,PA,York-Hanover,York County,2233,0.874,109,"37,757",49050,"43,403","$40,000 "
98032,Kent,WA,Seattle-Tacoma-Bellevue,King County,2234,1.342,223,"57,974",100350,"79,162","$80,000 "
23323,Chesapeake,VA,Virginia Beach-Norfolk-Newport News,Chesapeake City,2235,0.884,144,"38,189",64800,"51,494","$50,000 "
30189,Woodstock,GA,Atlanta-Sandy Springs-Roswell,Cherokee County,2236,0.806,128,"34,819",57600,"46,210","$50,000 "
77079,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,2237,1.216,167,"52,531",75150,"63,841","$60,000 "
70817,Baton Rouge,LA,Baton Rouge,East Baton Rouge Parish,2238,0.826,120,"35,683",54000,"44,842","$40,000 "
31602,Valdosta,GA,Valdosta,Lowndes County,2239,0.608,73,"26,266",32850,"29,558","$30,000 "
21784,Sykesville,MD,Baltimore-Columbia-Towson,Carroll County,2240,1.176,217,"50,803",97650,"74,227","$70,000 "
98006,Bellevue,WA,Seattle-Tacoma-Bellevue,King County,2241,1.346,421,"58,147",189450,"123,799","$120,000 "
32114,Daytona Beach,FL,Deltona-Daytona Beach-Ormond Beach,Volusia County,2242,0.952,94,"41,126",42300,"41,713","$40,000 "
78541,Edinburg,TX,McAllen-Edinburg-Mission,Hidalgo County,2243,0.782,80,"33,782",36000,"34,891","$30,000 "
50265,West Des Moines,IA,Des Moines-West Des Moines,Polk County,2244,1.026,143,"44,323",64350,"54,337","$50,000 "
77006,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,2245,1.392,217,"60,134",97650,"78,892","$80,000 "
71106,Shreveport,LA,Shreveport-Bossier City,Caddo Parish,2246,0.718,,"31,018",,"31,018","$30,000 "
92102,San Diego,CA,San Diego-Carlsbad,San Diego County,2247,2.24,461,"96,768",207450,"152,109","$150,000 "
93612,Clovis,CA,Fresno,Fresno County,2248,0.966,167,"41,731",75150,"58,441","$60,000 "
94583,San Ramon,CA,San Francisco-Oakland-Hayward,Contra Costa County,2249,1.924,530,"83,117",238500,"160,808","$160,000 "
95307,Ceres,CA,Modesto,Stanislaus County,2250,0.984,189,"42,509",85050,"63,779","$60,000 "
98155,Shoreline,WA,Seattle-Tacoma-Bellevue,King County,2251,1.458,341,"62,986",153450,"108,218","$110,000 "
2446,Brookline,MA,Boston-Cambridge-Newton,Norfolk County,2252,2.732,732,"118,022",329400,"223,711","$220,000 "
60504,Aurora,IL,Chicago-Naperville-Elgin,Kane County,2253,1.082,135,"46,742",60750,"53,746","$50,000 "
44105,Cleveland,OH,Cleveland-Elyria,Cuyahoga County,2254,0.64,,"27,648",,"27,648","$30,000 "
77092,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,2255,1.042,142,"45,014",63900,"54,457","$50,000 "
85257,Scottsdale,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,2256,1.126,217,"48,643",97650,"73,147","$70,000 "
33756,Clearwater,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,2257,1.164,155,"50,285",69750,"60,017","$60,000 "
85037,Phoenix,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,2258,0.824,128,"35,597",57600,"46,598","$50,000 "
80112,Centennial,CO,Denver-Aurora-Lakewood,Arapahoe County,2259,1.314,253,"56,765",113850,"85,307","$90,000 "
50010,Ames,IA,Ames,Story County,2260,1.002,146,"43,286",65700,"54,493","$50,000 "
98059,Renton,WA,Seattle-Tacoma-Bellevue,King County,2261,1.208,281,"52,186",126450,"89,318","$90,000 "
8332,Millville,NJ,Vineland-Bridgeton,Cumberland County,2262,0.97,91,"41,904",40950,"41,427","$40,000 "
2864,Cumberland,RI,Providence-Warwick,Providence County,2263,1.22,202,"52,704",90900,"71,802","$70,000 "
10301,New York,NY,New York-Newark-Jersey City,Richmond County,2264,1.478,376,"63,850",169200,"116,525","$120,000 "
84120,West Valley City,UT,Salt Lake City,Salt Lake County,2265,1.258,252,"54,346",113400,"83,873","$80,000 "
34285,Venice,FL,North Port-Sarasota-Bradenton,Sarasota County,2266,1.918,209,"82,858",94050,"88,454","$90,000 "
10075,New York,NY,New York-Newark-Jersey City,New York County,2267,4.998,1325,"215,914",596250,"406,082","$410,000 "
97404,Eugene,OR,Eugene,Lane County,2268,1,193,"43,200",86850,"65,025","$70,000 "
20109,Manassas,VA,Washington-Arlington-Alexandria,Prince William County,2269,1.284,204,"55,469",91800,"73,634","$70,000 "
90744,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2270,2.084,373,"90,029",167850,"128,939","$130,000 "
80920,Colorado Springs,CO,Colorado Springs,El Paso County,2271,0.754,190,"32,573",85500,"59,036","$60,000 "
36532,Fairhope,AL,Daphne-Fairhope-Foley,Baldwin County,2272,0.838,131,"36,202",58950,"47,576","$50,000 "
3102,Manchester,NH,Manchester-Nashua,Hillsborough County,2273,1.388,172,"59,962",77400,"68,681","$70,000 "
59801,Missoula,MT,Missoula,Missoula County,2274,1.154,245,"49,853",110250,"80,051","$80,000 "
32812,Orlando,FL,Orlando-Kissimmee-Sanford,Orange County,2275,1.022,151,"44,150",67950,"56,050","$60,000 "
8807,Bridgewater,NJ,New York-Newark-Jersey City,Somerset County,2276,1.354,227,"58,493",102150,"80,321","$80,000 "
84106,Salt Lake City,UT,Salt Lake City,Salt Lake County,2277,1.446,340,"62,467",153000,"107,734","$110,000 "
51501,Council Bluffs,IA,Omaha-Council Bluffs,Pottawattamie County,2278,0.804,,"34,733",,"34,733","$30,000 "
32250,Jacksonville Beach,FL,Jacksonville,Duval County,2279,1.342,242,"57,974",108900,"83,437","$80,000 "
30087,Stone Mountain,GA,Atlanta-Sandy Springs-Roswell,Dekalb County,2280,0.666,88,"28,771",39600,"34,186","$30,000 "
78723,Austin,TX,Austin-Round Rock,Travis County,2281,1.296,248,"55,987",111600,"83,794","$80,000 "
63010,Arnold,MO,St. Louis,Jefferson County,2282,1.074,145,"46,397",65250,"55,823","$60,000 "
72143,Searcy,AR,Searcy,White County,2283,0.586,78,"25,315",35100,"30,208","$30,000 "
30329,North Druid Hills,GA,Atlanta-Sandy Springs-Roswell,Dekalb County,2284,1.208,225,"52,186",101250,"76,718","$80,000 "
34243,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota County,2285,1.136,157,"49,075",70650,"59,863","$60,000 "
53186,Waukesha,WI,Milwaukee-Waukesha-West Allis,Waukesha County,2286,0.94,130,"40,608",58500,"49,554","$50,000 "
97478,Springfield,OR,Eugene,Lane County,2287,1.04,197,"44,928",88650,"66,789","$70,000 "
77074,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,2288,0.962,104,"41,558",46800,"44,179","$40,000 "
39042,Brandon,MS,Jackson,Rankin County,2289,0.852,109,"36,806",49050,"42,928","$40,000 "
19904,Dover,DE,Dover,Kent County,2290,0.784,114,"33,869",51300,"42,584","$40,000 "
80003,Arvada,CO,Denver-Aurora-Lakewood,Jefferson County,2291,1.484,300,"64,109",135000,"99,554","$100,000 "
80206,Denver,CO,Denver-Aurora-Lakewood,Denver County,2292,1.888,447,"81,562",201150,"141,356","$140,000 "
55414,Minneapolis,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,2293,1.696,233,"73,267",104850,"89,059","$90,000 "
32503,Pensacola,FL,Pensacola-Ferry Pass-Brent,Escambia County,2294,0.776,112,"33,523",50400,"41,962","$40,000 "
68521,Lincoln,NE,Lincoln,Lancaster County,2295,1.112,151,"48,038",67950,"57,994","$60,000 "
63125,Lemay,MO,St. Louis,Saint Louis County,2296,0.948,119,"40,954",53550,"47,252","$50,000 "
80031,Westminster,CO,Denver-Aurora-Lakewood,Adams County,2297,1.366,242,"59,011",108900,"83,956","$80,000 "
3104,Manchester,NH,Manchester-Nashua,Hillsborough County,2298,1.306,170,"56,419",76500,"66,460","$70,000 "
34491,Summerfield,FL,Ocala,Marion County,2299,0.848,118,"36,634",53100,"44,867","$40,000 "
63011,Ballwin,MO,St. Louis,Saint Louis County,2300,0.924,150,"39,917",67500,"53,708","$50,000 "
32258,Jacksonville,FL,Jacksonville,Duval County,2301,0.832,125,"35,942",56250,"46,096","$50,000 "
88011,Las Cruces,NM,Las Cruces,Dona Ana County,2302,0.686,117,"29,635",52650,"41,143","$40,000 "
11590,Westbury,NY,New York-Newark-Jersey City,Nassau County,2303,1.938,311,"83,722",139950,"111,836","$110,000 "
44221,Cuyahoga Falls,OH,Akron,Summit County,2304,0.846,99,"36,547",44550,"40,549","$40,000 "
88220,Carlsbad,NM,Carlsbad-Artesia,Eddy County,2305,0.982,,"42,422",,"42,422","$40,000 "
47715,Evansville,IN,Evansville,Vanderburgh County,2306,0.742,95,"32,054",42750,"37,402","$40,000 "
27104,Winston-Salem,NC,Winston-Salem,Forsyth County,2307,0.744,117,"32,141",52650,"42,395","$40,000 "
78628,Georgetown,TX,Austin-Round Rock,Williamson County,2308,0.86,146,"37,152",65700,"51,426","$50,000 "
33060,Pompano Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,2309,1.478,202,"63,850",90900,"77,375","$80,000 "
60202,Evanston,IL,Chicago-Naperville-Elgin,Cook County,2310,1.564,254,"67,565",114300,"90,932","$90,000 "
44266,Ravenna,OH,Akron,Portage County,2311,0.736,92,"31,795",41400,"36,598","$40,000 "
75038,Irving,TX,Dallas-Fort Worth-Arlington,Dallas County,2312,1.068,144,"46,138",64800,"55,469","$60,000 "
99223,Spokane,WA,Spokane-Spokane Valley,Spokane County,2313,0.958,218,"41,386",98100,"69,743","$70,000 "
17111,Lower Paxton,PA,Harrisburg-Carlisle,Dauphin County,2314,0.892,116,"38,534",52200,"45,367","$50,000 "
75701,Tyler,TX,Tyler,Smith County,2315,0.754,86,"32,573",38700,"35,636","$40,000 "
66614,Topeka,KS,Topeka,Shawnee County,2316,0.874,107,"37,757",48150,"42,953","$40,000 "
30342,Sandy Springs,GA,Atlanta-Sandy Springs-Roswell,Fulton County,2317,1.388,255,"59,962",114750,"87,356","$90,000 "
77056,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,2318,1.584,235,"68,429",105750,"87,089","$90,000 "
63109,Saint Louis,MO,St. Louis,Saint Louis City,2319,1.098,155,"47,434",69750,"58,592","$60,000 "
47802,Terre Haute,IN,Terre Haute,Vigo County,2320,0.59,73,"25,488",32850,"29,169","$30,000 "
85023,Phoenix,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,2321,0.92,154,"39,744",69300,"54,522","$50,000 "
28677,Statesville,NC,Charlotte-Concord-Gastonia,Iredell County,2322,0.728,89,"31,450",40050,"35,750","$40,000 "
78729,Austin,TX,Austin-Round Rock,Travis County,2323,0.892,155,"38,534",69750,"54,142","$50,000 "
92591,Temecula,CA,Riverside-San Bernardino-Ontario,Riverside County,2324,1.106,221,"47,779",99450,"73,615","$70,000 "
46123,Avon,IN,Indianapolis-Carmel-Anderson,Hendricks County,2325,0.788,111,"34,042",49950,"41,996","$40,000 "
62234,Collinsville,IL,St. Louis,Madison County,2326,0.732,91,"31,622",40950,"36,286","$40,000 "
97209,Portland,OR,Portland-Vancouver-Hillsboro,Multnomah County,2327,2.176,497,"94,003",223650,"158,827","$160,000 "
35244,Hoover,AL,Birmingham-Hoover,Jefferson County,2328,0.904,128,"39,053",57600,"48,326","$50,000 "
53212,Milwaukee,WI,Milwaukee-Waukesha-West Allis,Milwaukee County,2329,0.86,97,"37,152",43650,"40,401","$40,000 "
31904,Columbus,GA,Columbus,Muscogee County,2330,0.63,74,"27,216",33300,"30,258","$30,000 "
59601,Helena,MT,Helena,Lewis and Clark County,2331,1.002,193,"43,286",86850,"65,068","$70,000 "
94534,Fairfield,CA,Vallejo-Fairfield,Solano County,2332,1.288,262,"55,642",117900,"86,771","$90,000 "
7060,Plainfield,NJ,New York-Newark-Jersey City,Union County,2333,1.26,161,"54,432",72450,"63,441","$60,000 "
91748,Rowland Heights,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2334,1.536,378,"66,355",170100,"118,228","$120,000 "
11520,Freeport,NY,New York-Newark-Jersey City,Nassau County,2335,1.83,255,"79,056",114750,"96,903","$100,000 "
60586,Plainfield,IL,Chicago-Naperville-Elgin,Will County,2336,0.94,118,"40,608",53100,"46,854","$50,000 "
98312,Bremerton,WA,Bremerton-Silverdale,Kitsap County,2337,1.256,230,"54,259",103500,"78,880","$80,000 "
34759,Poinciana,FL,Orlando-Kissimmee-Sanford,Osceola County,2338,0.794,111,"34,301",49950,"42,125","$40,000 "
76706,Waco,TX,Waco,McLennan County,2339,0.82,97,"35,424",43650,"39,537","$40,000 "
44004,Ashtabula,OH,Ashtabula,Ashtabula County,2340,0.688,61,"29,722",27450,"28,586","$30,000 "
95128,San Jose,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2341,2.574,861,"111,197",387450,"249,323","$250,000 "
92543,Hemet,CA,Riverside-San Bernardino-Ontario,Riverside County,2342,1.1,175,"47,520",78750,"63,135","$60,000 "
15212,Pittsburgh,PA,Pittsburgh,Allegheny County,2343,0.708,68,"30,586",30600,"30,593","$30,000 "
33462,Lantana,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,2344,1.384,174,"59,789",78300,"69,044","$70,000 "
40165,Shepherdsville,KY,Louisville/Jefferson County,Bullitt County,2345,0.882,,"38,102",,"38,102","$40,000 "
75087,Rockwall,TX,Dallas-Fort Worth-Arlington,Rockwall County,2346,0.844,124,"36,461",55800,"46,130","$50,000 "
91306,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2347,1.92,361,"82,944",162450,"122,697","$120,000 "
24540,Danville,VA,Danville,Danville City,2348,0.708,60,"30,586",27000,"28,793","$30,000 "
76131,Fort Worth,TX,Dallas-Fort Worth-Arlington,Tarrant County,2349,0.832,111,"35,942",49950,"42,946","$40,000 "
60607,Chicago,IL,Chicago-Naperville-Elgin,Cook County,2350,1.854,311,"80,093",139950,"110,021","$110,000 "
88001,Las Cruces,NM,Las Cruces,Dona Ana County,2351,0.634,92,"27,389",41400,"34,394","$30,000 "
97214,Portland,OR,Portland-Vancouver-Hillsboro,Multnomah County,2352,1.452,350,"62,726",157500,"110,113","$110,000 "
94954,Petaluma,CA,Santa Rosa,Sonoma County,2353,1.796,391,"77,587",175950,"126,769","$130,000 "
21703,Frederick,MD,Washington-Arlington-Alexandria,Frederick County,2354,0.986,173,"42,595",77850,"60,223","$60,000 "
30046,Lawrenceville,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,2355,0.828,101,"35,770",45450,"40,610","$40,000 "
23503,Norfolk,VA,Virginia Beach-Norfolk-Newport News,Norfolk City,2356,0.982,139,"42,422",62550,"52,486","$50,000 "
6513,New Haven,CT,New Haven-Milford,New Haven County,2357,1.256,109,"54,259",49050,"51,655","$50,000 "
48124,Dearborn,MI,Detroit-Warren-Dearborn,Wayne County,2358,0.854,130,"36,893",58500,"47,696","$50,000 "
57103,Sioux Falls,SD,Sioux Falls,Minnehaha County,2359,1.034,166,"44,669",74700,"59,684","$60,000 "
33140,Miami Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,2360,2.474,455,"106,877",204750,"155,813","$160,000 "
54729,Chippewa Falls,WI,Eau Claire,Chippewa County,2361,0.658,,"28,426",,"28,426","$30,000 "
53151,New Berlin,WI,Milwaukee-Waukesha-West Allis,Waukesha County,2362,1.034,155,"44,669",69750,"57,209","$60,000 "
90035,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2363,2.868,828,"123,898",372600,"248,249","$250,000 "
34208,Bradenton,FL,North Port-Sarasota-Bradenton,Manatee County,2364,1.148,143,"49,594",64350,"56,972","$60,000 "
21217,Baltimore,MD,Baltimore-Columbia-Towson,Baltimore City,2365,0.832,,"35,942",,"35,942","$40,000 "
1604,Worcester,MA,Worcester,Worcester County,2366,1.244,167,"53,741",75150,"64,445","$60,000 "
62269,O Fallon,IL,St. Louis,Saint Clair County,2367,1.076,143,"46,483",64350,"55,417","$60,000 "
28031,Cornelius,NC,Charlotte-Concord-Gastonia,Mecklenburg County,2368,0.94,156,"40,608",70200,"55,404","$60,000 "
44312,Akron,OH,Akron,Summit County,2369,0.79,90,"34,128",40500,"37,314","$40,000 "
1841,Lawrence,MA,Boston-Cambridge-Newton,Essex County,2370,1.358,176,"58,666",79200,"68,933","$70,000 "
32082,Ponte Vedra Beach,FL,Jacksonville,Saint Johns County,2371,1.352,223,"58,406",100350,"79,378","$80,000 "
37312,Cleveland,TN,Cleveland,Bradley County,2372,0.656,115,"28,339",51750,"40,045","$40,000 "
33905,Fort Myers,FL,Cape Coral-Fort Myers,Lee County,2373,1.028,117,"44,410",52650,"48,530","$50,000 "
97233,Portland,OR,Portland-Vancouver-Hillsboro,Multnomah County,2374,1.398,228,"60,394",102600,"81,497","$80,000 "
78596,Weslaco,TX,McAllen-Edinburg-Mission,Hidalgo County,2375,0.732,66,"31,622",29700,"30,661","$30,000 "
44070,North Olmsted,OH,Cleveland-Elyria,Cuyahoga County,2376,0.812,98,"35,078",44100,"39,589","$40,000 "
76248,Keller,TX,Dallas-Fort Worth-Arlington,Tarrant County,2377,0.968,140,"41,818",63000,"52,409","$50,000 "
96792,Waianae,HI,Urban Honolulu,Honolulu County,2378,1.852,364,"80,006",163800,"121,903","$120,000 "
32904,West Melbourne,FL,Palm Bay-Melbourne-Titusville,Brevard County,2379,0.904,136,"39,053",61200,"50,126","$50,000 "
91607,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2380,2.198,527,"94,954",237150,"166,052","$170,000 "
29708,Fort Mill,SC,Charlotte-Concord-Gastonia,York County,2381,0.868,,"37,498",,"37,498","$40,000 "
44601,Alliance,OH,Canton-Massillon,Stark County,2382,0.64,72,"27,648",32400,"30,024","$30,000 "
32205,Jacksonville,FL,Jacksonville,Duval County,2383,0.92,130,"39,744",58500,"49,122","$50,000 "
53719,Madison,WI,Madison,Dane County,2384,1.116,172,"48,211",77400,"62,806","$60,000 "
8080,Washington,NJ,Philadelphia-Camden-Wilmington,Gloucester County,2385,1.012,118,"43,718",53100,"48,409","$50,000 "
30014,Covington,GA,Atlanta-Sandy Springs-Roswell,Newton County,2386,0.732,93,"31,622",41850,"36,736","$40,000 "
10012,New York,NY,New York-Newark-Jersey City,New York County,2387,5.46,1773,"235,872",797850,"516,861","$520,000 "
98031,Kent,WA,Seattle-Tacoma-Bellevue,King County,2388,1.21,219,"52,272",98550,"75,411","$80,000 "
93635,Los Banos,CA,Merced,Merced County,2389,0.862,182,"37,238",81900,"59,569","$60,000 "
43613,Toledo,OH,Toledo,Lucas County,2390,0.728,70,"31,450",31500,"31,475","$30,000 "
62301,Quincy,IL,Quincy,Adams County,2391,0.698,,"30,154",,"30,154","$30,000 "
44039,North Ridgeville,OH,Cleveland-Elyria,Lorain County,2392,0.814,105,"35,165",47250,"41,207","$40,000 "
37217,Nashville,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,2393,0.904,127,"39,053",57150,"48,101","$50,000 "
45036,Lebanon,OH,Cincinnati,Warren County,2394,0.866,122,"37,411",54900,"46,156","$50,000 "
19114,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,2395,1.04,158,"44,928",71100,"58,014","$60,000 "
