RegionID,RegionName,City,State,Metro,CountyName,SizeRank,Rent per Square Foot,Price per Sqft,Rent Based Estimate,Sale Based Estimate,Exact Average,Abodu Estimate
97766,94560,Newark,CA,San Francisco-Oakland-Hayward,Alameda County,1970,2.15,642,"102,168",317790,"209,979","210,000"
62077,11365,New York,NY,New York-Newark-Jersey City,Queens County,1971,1.816,642,"86,296",317790,"202,043","200,000"
61208,8844,Hillsborough,NJ,New York-Newark-Jersey City,Somerset County,1972,1.296,208,"61,586",102960,"82,273","80,000"
96152,90405,Santa Monica,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1973,3.814,1092,"181,241",540540,"360,891","360,000"
95366,87401,Farmington,NM,Farmington,San Juan County,1974,0.762,121,"36,210",59895,"48,053","50,000"
73396,35226,Hoover,AL,Birmingham-Hoover,Jefferson County,1975,0.812,138,"38,586",68310,"53,448","50,000"
92076,77642,Port Arthur,TX,Beaumont-Port Arthur,Jefferson County,1976,0.718,49,"34,119",24255,"29,187","30,000"
79019,48154,Livonia,MI,Detroit-Warren-Dearborn,Wayne County,1977,1.02,144,"48,470",71280,"59,875","60,000"
61938,10950,Monroe,NY,New York-Newark-Jersey City,Orange County,1978,1.434,186,"68,144",92070,"80,107","80,000"
62006,11103,New York,NY,New York-Newark-Jersey City,Queens County,1979,1.774,794,"84,300",393030,"238,665","240,000"
94998,85614,Green Valley,AZ,Tucson,Pima County,1980,0.85,116,"40,392",57420,"48,906","50,000"
100155,99206,Spokane Valley,WA,Spokane-Spokane Valley,Spokane County,1981,0.992,199,"47,140",98505,"72,822","70,000"
95591,88240,Hobbs,NM,Hobbs,Lea County,1982,0.73,,"34,690",,"34,690","30,000"
96225,90740,Seal Beach,CA,Los Angeles-Long Beach-Anaheim,Orange County,1983,2.158,517,"102,548",255915,"179,232","180,000"
66645,20814,Bethesda,MD,Washington-Arlington-Alexandria,Montgomery County,1984,1.96,440,"93,139",217800,"155,470","160,000"
66724,21014,Bel Air,MD,Baltimore-Columbia-Towson,Harford County,1985,1.11,173,"52,747",85635,"69,191","70,000"
99182,97305,Hayesville,OR,Salem,Marion County,1986,1.048,179,"49,801",88605,"69,203","70,000"
72689,33573,Sun City Center,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,1987,0.918,112,"43,623",55440,"49,532","50,000"
80715,51503,Council Bluffs,IA,Omaha-Council Bluffs,Pottawattamie County,1988,0.652,,"30,983",,"30,983","30,000"
85937,63119,Webster Groves,MO,St. Louis,Saint Louis County,1989,1.078,185,"51,227",91575,"71,401","70,000"
94751,85035,Phoenix,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,1990,0.91,,"43,243",,"43,243","40,000"
93320,80247,Denver,CO,Denver-Aurora-Lakewood,Denver County,1991,1.386,207,"65,863",102465,"84,164","80,000"
74592,38018,Memphis,TN,Memphis,Shelby County,1992,0.706,90,"33,549",44550,"39,050","40,000"
95213,86442,Bullhead City,AZ,Lake Havasu City-Kingman,Mohave County,1993,0.774,114,"36,780",56430,"46,605","50,000"
74400,37643,Elizabethton,TN,Johnson City,Carter County,1994,0.712,84,"33,834",41580,"37,707","40,000"
92658,78749,Austin,TX,Austin-Round Rock,Travis County,1995,1.024,190,"48,660",94050,"71,355","70,000"
89935,73110,Midwest City,OK,Oklahoma City,Oklahoma County,1996,0.75,74,"35,640",36630,"36,135","40,000"
72450,33147,West Little River,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,1997,1.504,,"71,470",,"71,470","70,000"
93281,80204,Denver,CO,Denver-Aurora-Lakewood,Denver County,1998,1.92,394,"91,238",195030,"143,134","140,000"
79076,48221,Detroit,MI,Detroit-Warren-Dearborn,Wayne County,1999,0.628,,"29,843",,"29,843","30,000"
82257,55407,Minneapolis,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,2000,1.386,207,"65,863",102465,"84,164","80,000"
99096,97128,McMinnville,OR,Portland-Vancouver-Hillsboro,Yamhill County,2001,1.044,202,"49,611",99990,"74,800","70,000"
70288,29063,Irmo,SC,Columbia,Richland County,2002,0.732,112,"34,785",55440,"45,112","50,000"
78065,46260,Indianapolis,IN,Indianapolis-Carmel-Anderson,Marion County,2003,0.768,107,"36,495",52965,"44,730","40,000"
79196,48423,Davison,MI,Flint,Genesee County,2004,0.742,109,"35,260",53955,"44,607","40,000"
97784,94578,San Leandro,CA,San Francisco-Oakland-Hayward,Alameda County,2005,2.23,489,"105,970",242055,"174,012","170,000"
65066,17404,Manchester,PA,York-Hanover,York County,2006,0.82,99,"38,966",49005,"43,986","40,000"
67819,23831,Chester,VA,Richmond,Chesterfield County,2007,0.792,117,"37,636",57915,"47,775","50,000"
75581,40229,Louisville,KY,Louisville/Jefferson County,Jefferson County,2008,0.96,120,"45,619",59400,"52,510","50,000"
95123,86004,Flagstaff,AZ,Flagstaff,Coconino County,2009,1.074,205,"51,036",101475,"76,256","80,000"
72716,33613,Lake Magdalene,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,2010,1.014,124,"48,185",61380,"54,783","50,000"
61627,10013,New York,NY,New York-Newark-Jersey City,New York County,2011,5.556,1739,"264,021",860805,"562,413","560,000"
99760,98374,South Hill,WA,Seattle-Tacoma-Bellevue,Pierce County,2012,0.992,188,"47,140",93060,"70,100","70,000"
96792,92308,Apple Valley,CA,Riverside-San Bernardino-Ontario,San Bernardino County,2013,0.844,148,"40,107",73260,"56,683","60,000"
74580,38002,Lakeland,TN,Memphis,Shelby County,2014,0.734,105,"34,880",51975,"43,427","40,000"
69777,28214,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,2015,0.796,107,"37,826",52965,"45,395","50,000"
70364,29209,Columbia,SC,Columbia,Richland County,2016,0.728,89,"34,595",44055,"39,325","40,000"
62041,11231,New York,NY,New York-Newark-Jersey City,New York County,2017,3.312,,"157,386",,"157,386","160,000"
77965,46112,Brownsburg,IN,Indianapolis-Carmel-Anderson,Hendricks County,2018,0.816,112,"38,776",55440,"47,108","50,000"
81274,53188,Waukesha,WI,Milwaukee-Waukesha-West Allis,Waukesha County,2019,1.018,144,"48,375",71280,"59,828","60,000"
90007,73401,Ardmore,OK,Ardmore,Carter County,2020,0.62,64,"29,462",31680,"30,571","30,000"
70498,29466,Mount Pleasant,SC,Charleston-North Charleston,Charleston County,2021,1.106,191,"52,557",94545,"73,551","70,000"
95800,89104,Las Vegas,NV,Las Vegas-Henderson-Paradise,Clark County,2022,0.828,152,"39,347",75240,"57,293","60,000"
67505,23060,Glen Allen,VA,Richmond,Henrico County,2023,0.884,151,"42,008",74745,"58,376","60,000"
71277,30701,Calhoun,GA,Calhoun,Gordon County,2024,0.716,86,"34,024",42570,"38,297","40,000"
78998,48127,Dearborn Heights,MI,Detroit-Warren-Dearborn,Wayne County,2025,1.022,127,"48,565",62865,"55,715","60,000"
91684,77035,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,2026,0.96,132,"45,619",65340,"55,480","60,000"
97531,94044,Pacifica,CA,San Francisco-Oakland-Hayward,San Mateo County,2027,2.95,798,"140,184",395010,"267,597","270,000"
96791,92307,Apple Valley,CA,Riverside-San Bernardino-Ontario,San Bernardino County,2028,0.774,142,"36,780",70290,"53,535","50,000"
64938,17112,Lower Paxton,PA,Harrisburg-Carlisle,Dauphin County,2029,0.908,124,"43,148",61380,"52,264","50,000"
74656,38118,Memphis,TN,Memphis,Shelby County,2030,0.606,53,"28,797",26235,"27,516","30,000"
90667,75069,McKinney,TX,Dallas-Fort Worth-Arlington,Collin County,2031,1.02,156,"48,470",77220,"62,845","60,000"
84330,60074,Palatine,IL,Chicago-Naperville-Elgin,Cook County,2032,1.288,181,"61,206",89595,"75,400","80,000"
79094,48239,Redford,MI,Detroit-Warren-Dearborn,Wayne County,2033,0.916,92,"43,528",45540,"44,534","40,000"
99557,98087,Lynnwood,WA,Seattle-Tacoma-Bellevue,Snohomish County,2034,1.236,277,"58,735",137115,"97,925","100,000"
88699,70601,Lake Charles,LA,Lake Charles,Calcasieu Parish,2035,0.826,,"39,252",,"39,252","40,000"
95769,89030,North Las Vegas,NV,Las Vegas-Henderson-Paradise,Clark County,2036,0.894,,"42,483",,"42,483","40,000"
98523,95973,Chico,CA,Chico,Butte County,2037,1.086,225,"51,607",111375,"81,491","80,000"
75603,40272,Louisville,KY,Louisville/Jefferson County,Jefferson County,2038,0.886,105,"42,103",51975,"47,039","50,000"
100206,99352,Richland,WA,Kennewick-Richland,Benton County,2039,0.924,192,"43,908",95040,"69,474","70,000"
94046,83201,Pocatello,ID,Pocatello,Bannock County,2040,0.874,152,"41,532",75240,"58,386","60,000"
62079,11367,New York,NY,New York-Newark-Jersey City,Queens County,2041,1.652,601,"78,503",297495,"187,999","190,000"
70681,29710,Clover,SC,Charlotte-Concord-Gastonia,York County,2042,0.81,,"38,491",,"38,491","40,000"
81298,53218,Milwaukee,WI,Milwaukee-Waukesha-West Allis,Milwaukee County,2043,1,71,"47,520",35145,"41,333","40,000"
97434,93726,Fresno,CA,Fresno,Fresno County,2044,0.916,144,"43,528",71280,"57,404","60,000"
69412,27560,Morrisville,NC,Raleigh,Wake County,2045,0.812,152,"38,586",75240,"56,913","60,000"
71863,32209,Jacksonville,FL,Jacksonville,Duval County,2046,0.772,,"36,685",,"36,685","40,000"
72438,33135,Miami,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,2047,1.684,214,"80,024",105930,"92,977","90,000"
81188,53066,Oconomowoc,WI,Milwaukee-Waukesha-West Allis,Waukesha County,2048,1.064,,"50,561",,"50,561","50,000"
96767,92262,Palm Springs,CA,Riverside-San Bernardino-Ontario,Riverside County,2049,1.652,259,"78,503",128205,"103,354","100,000"
96190,90638,La Mirada,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2050,1.794,392,"85,251",194040,"139,645","140,000"
99828,98502,Olympia,WA,Olympia-Tumwater,Thurston County,2051,1.018,206,"48,375",101970,"75,173","80,000"
96101,90241,Downey,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2052,1.74,377,"82,685",186615,"134,650","130,000"
91714,77065,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,2053,0.782,96,"37,161",47520,"42,340","40,000"
74245,37214,Nashville,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,2054,1.018,156,"48,375",77220,"62,798","60,000"
95989,90008,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2055,1.95,488,"92,664",241560,"167,112","170,000"
80905,52240,Iowa City,IA,Iowa City,Johnson County,2056,1.136,167,"53,983",82665,"68,324","70,000"
94321,83815,Coeur d'Alene,ID,Coeur d'Alene,Kootenai County,2057,0.82,158,"38,966",78210,"58,588","60,000"
91961,77471,Rosenberg,TX,Houston-The Woodlands-Sugar Land,Fort Bend County,2058,0.896,105,"42,578",51975,"47,276","50,000"
58984,2909,Providence,RI,Providence-Warwick,Providence County,2059,1.264,153,"60,065",75735,"67,900","70,000"
98412,95757,Elk Grove,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,2060,0.892,202,"42,388",99990,"71,189","70,000"
99567,98107,Seattle,WA,Seattle-Tacoma-Bellevue,King County,2061,2.042,567,"97,036",280665,"188,850","190,000"
63472,14215,Buffalo,NY,Buffalo-Cheektowaga-Niagara Falls,Erie County,2062,0.754,,"35,830",,"35,830","40,000"
66139,20016,Washington,DC,Washington-Arlington-Alexandria,District of Columbia,2063,2.416,560,"114,808",277200,"196,004","200,000"
83708,58503,Bismarck,ND,Bismarck,Burleigh County,2064,1.022,215,"48,565",106425,"77,495","80,000"
87128,66212,Overland Park,KS,Kansas City,Johnson County,2065,1.052,151,"49,991",74745,"62,368","60,000"
96410,91401,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2066,2.106,479,"100,077",237105,"168,591","170,000"
97047,92840,Garden Grove,CA,Los Angeles-Long Beach-Anaheim,Orange County,2067,2.088,408,"99,222",201960,"150,591","150,000"
84310,60047,Lake Zurich,IL,Chicago-Naperville-Elgin,Lake County,2068,1.116,167,"53,032",82665,"67,849","70,000"
62334,12020,Milton,NY,Albany-Schenectady-Troy,Saratoga County,2069,1.128,161,"53,603",79695,"66,649","70,000"
97731,94523,Pleasant Hill,CA,San Francisco-Oakland-Hayward,Contra Costa County,2070,1.952,463,"92,759",229185,"160,972","160,000"
97488,93940,Monterey,CA,Salinas,Monterey County,2071,2.072,516,"98,461",255420,"176,941","180,000"
97788,94582,San Ramon,CA,San Francisco-Oakland-Hayward,Contra Costa County,2072,1.662,484,"78,978",239580,"159,279","160,000"
64846,17013,Carlisle,PA,Harrisburg-Carlisle,Cumberland County,2073,0.822,112,"39,061",55440,"47,251","50,000"
96117,90266,Manhattan Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2074,3.686,1099,"175,159",544005,"359,582","360,000"
93196,80004,Arvada,CO,Denver-Aurora-Lakewood,Jefferson County,2075,1.388,294,"65,958",145530,"105,744","110,000"
99753,98366,Port Orchard,WA,Bremerton-Silverdale,Kitsap County,2076,1.22,227,"57,974",112365,"85,170","90,000"
65783,19115,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,2077,0.986,165,"46,855",81675,"64,265","60,000"
58481,1760,Natick,MA,Boston-Cambridge-Newton,Middlesex County,2078,1.65,338,"78,408",167310,"122,859","120,000"
98382,95691,West Sacramento,CA,Sacramento--Roseville--Arden-Arcade,Yolo County,2079,1.16,228,"55,123",112860,"83,992","80,000"
96324,91205,Glendale,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2080,2.286,548,"108,631",271260,"189,945","190,000"
96884,92505,Riverside,CA,Riverside-San Bernardino-Ontario,Riverside County,2081,1.368,261,"65,007",129195,"97,101","100,000"
97577,94123,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,2082,4.402,1476,"209,183",730620,"469,902","470,000"
96507,91767,Pomona,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2083,1.632,321,"77,553",158895,"118,224","120,000"
60159,6106,Hartford,CT,Hartford-West Hartford-East Hartford,Hartford County,2084,1.154,109,"54,838",53955,"54,397","50,000"
97101,93030,Oxnard,CA,Oxnard-Thousand Oaks-Ventura,Ventura County,2085,1.476,296,"70,140",146520,"108,330","110,000"
73029,34205,Bradenton,FL,North Port-Sarasota-Bradenton,Manatee County,2086,1.164,133,"55,313",65835,"60,574","60,000"
59037,3103,Manchester,NH,Manchester-Nashua,Hillsborough County,2087,1.416,177,"67,288",87615,"77,452","80,000"
84295,60030,Grayslake,IL,Chicago-Naperville-Elgin,Lake County,2088,1.058,122,"50,276",60390,"55,333","60,000"
96383,91360,Thousand Oaks,CA,Oxnard-Thousand Oaks-Ventura,Ventura County,2089,1.672,384,"79,453",190080,"134,767","130,000"
63937,15206,Pittsburgh,PA,Pittsburgh,Allegheny County,2090,0.86,139,"40,867",68805,"54,836","50,000"
87855,68104,Omaha,NE,Omaha-Council Bluffs,Douglas County,2091,0.994,110,"47,235",54450,"50,842","50,000"
69043,26508,Brookhaven,WV,Morgantown,Monongalia County,2092,0.904,121,"42,958",59895,"51,427","50,000"
90228,74014,Broken Arrow,OK,Tulsa,Tulsa County,2093,0.704,93,"33,454",46035,"39,745","40,000"
97035,92821,Brea,CA,Los Angeles-Long Beach-Anaheim,Orange County,2094,1.76,378,"83,635",187110,"135,373","140,000"
97005,92705,North Tustin,CA,Los Angeles-Long Beach-Anaheim,Orange County,2095,1.782,414,"84,681",204930,"144,805","140,000"
94142,83401,Idaho Falls,ID,Idaho Falls,Bonneville County,2096,0.674,105,"32,028",51975,"42,002","40,000"
62902,13027,Lysander,NY,Syracuse,Onondaga County,2097,0.98,107,"46,570",52965,"49,767","50,000"
96967,92649,Huntington Beach,CA,Los Angeles-Long Beach-Anaheim,Orange County,2098,2.23,528,"105,970",261360,"183,665","180,000"
99538,98056,Renton,WA,Seattle-Tacoma-Bellevue,King County,2099,1.35,304,"64,152",150480,"107,316","110,000"
95909,89431,Sparks,NV,Reno,Washoe County,2100,1.168,200,"55,503",99000,"77,252","80,000"
96449,91604,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2101,2.586,682,"122,887",337590,"230,238","230,000"
66850,21244,Windsor Mill,MD,Baltimore-Columbia-Towson,Baltimore County,2102,1.28,152,"60,826",75240,"68,033","70,000"
76997,44095,Eastlake,OH,Cleveland-Elyria,Lake County,2103,0.926,97,"44,004",48015,"46,009","50,000"
60317,6450,Meriden,CT,New Haven-Milford,New Haven County,2104,1.158,127,"55,028",62865,"58,947","60,000"
95935,89506,Reno,NV,Reno,Washoe County,2105,1.058,195,"50,276",96525,"73,401","70,000"
84031,59405,Great Falls,MT,Great Falls,Cascade County,2106,1.044,172,"49,611",85140,"67,375","70,000"
70870,30092,Peachtree Corners,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,2107,0.872,134,"41,437",66330,"53,884","50,000"
67116,22015,Burke,VA,Washington-Arlington-Alexandria,Fairfax County,2108,1.498,297,"71,185",147015,"109,100","110,000"
83518,58102,Fargo,ND,Fargo,Cass County,2109,1.068,154,"50,751",76230,"63,491","60,000"
74743,38301,Jackson,TN,Jackson,Madison County,2110,0.57,46,"27,086",22770,"24,928","20,000"
62005,11102,New York,NY,New York-Newark-Jersey City,Queens County,2111,3.042,923,"144,556",456885,"300,720","300,000"
66743,21042,Ellicott City,MD,Baltimore-Columbia-Towson,Howard County,2112,1.236,240,"58,735",118800,"88,767","90,000"
76661,43402,Bowling Green,OH,Toledo,Wood County,2113,0.856,100,"40,677",49500,"45,089","50,000"
90772,75220,Dallas,TX,Dallas-Fort Worth-Arlington,Dallas County,2114,1.392,213,"66,148",105435,"85,791","90,000"
85963,63146,Creve Coeur,MO,St. Louis,Saint Louis County,2115,0.93,138,"44,194",68310,"56,252","60,000"
96843,92373,Redlands,CA,Riverside-San Bernardino-Ontario,San Bernardino County,2116,1.294,272,"61,491",134640,"98,065","100,000"
74556,37919,Knoxville,TN,Knoxville,Knox County,2117,0.966,124,"45,904",61380,"53,642","50,000"
91869,77356,Montgomery,TX,Houston-The Woodlands-Sugar Land,Montgomery County,2118,0.888,116,"42,198",57420,"49,809","50,000"
97693,94303,Palo Alto,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2119,3.712,1334,"176,394",660330,"418,362","420,000"
82093,55082,Stillwater,MN,Minneapolis-St. Paul-Bloomington,Washington County,2120,1.018,213,"48,375",105435,"76,905","80,000"
76589,43221,Upper Arlington,OH,Columbus,Franklin County,2121,1.22,215,"57,974",106425,"82,200","80,000"
96150,90403,Santa Monica,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2122,3.57,970,"169,646",480150,"324,898","320,000"
89387,72120,Sherwood,AR,Little Rock-North Little Rock-Conway,Pulaski County,2123,0.666,84,"31,648",41580,"36,614","40,000"
78586,47403,Bloomington,IN,Bloomington,Monroe County,2124,0.838,117,"39,822",57915,"48,868","50,000"
72348,33010,Hialeah,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,2125,1.474,199,"70,044",98505,"84,275","80,000"
75561,40207,Louisville,KY,Louisville/Jefferson County,Jefferson County,2126,1.046,172,"49,706",85140,"67,423","70,000"
60985,8096,Deptford,NJ,Philadelphia-Camden-Wilmington,Gloucester County,2127,1.05,111,"49,896",54945,"52,421","50,000"
61780,10304,New York,NY,New York-Newark-Jersey City,Richmond County,2128,1.49,391,"70,805",193545,"132,175","130,000"
99623,98198,Des Moines,WA,Seattle-Tacoma-Bellevue,King County,2129,1.382,241,"65,673",119295,"92,484","90,000"
89308,72023,Cabot,AR,Little Rock-North Little Rock-Conway,Lonoke County,2130,0.656,92,"31,173",45540,"38,357","40,000"
62823,12901,Plattsburgh,NY,Plattsburgh,Clinton County,2131,1.11,106,"52,747",52470,"52,609","50,000"
92528,78586,San Benito,TX,Brownsville-Harlingen,Cameron County,2132,0.74,61,"35,165",30195,"32,680","30,000"
92314,78218,San Antonio,TX,San Antonio-New Braunfels,Bexar County,2133,0.92,104,"43,718",51480,"47,599","50,000"
98538,95991,Yuba City,CA,Yuba City,Sutter County,2134,0.934,166,"44,384",82170,"63,277","60,000"
93297,80221,Sherrelwood,CO,Denver-Aurora-Lakewood,Adams County,2135,1.802,325,"85,631",160875,"123,253","120,000"
98844,96701,Aiea,HI,Urban Honolulu,Honolulu County,2136,1.808,469,"85,916",232155,"159,036","160,000"
94953,85379,Surprise,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,2137,0.698,129,"33,169",63855,"48,512","50,000"
78704,47630,Newburgh,IN,Evansville,Warrick County,2138,0.762,102,"36,210",50490,"43,350","40,000"
67610,23235,Bon Air,VA,Richmond,Chesterfield County,2139,0.842,127,"40,012",62865,"51,438","50,000"
96163,90505,Torrance,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2140,2.146,554,"101,978",274230,"188,104","190,000"
70996,30269,Peachtree City,GA,Atlanta-Sandy Springs-Roswell,Fayette County,2141,0.946,150,"44,954",74250,"59,602","60,000"
83401,57702,Rapid City,SD,Rapid City,Pennington County,2142,1.15,190,"54,648",94050,"74,349","70,000"
92487,78537,Donna,TX,McAllen-Edinburg-Mission,Hidalgo County,2143,0.724,,"34,404",,"34,404","30,000"
72887,33884,Winter Haven,FL,Lakeland-Winter Haven,Polk County,2144,0.81,112,"38,491",55440,"46,966","50,000"
